item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q19604826,Robert Mbui,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q19604826-00040319-2F16-4276-8E35-C46559F7EF16
Q18098773,Robert Pukose,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q18098773-54DDA0EE-A50B-4D74-A352-1D7F74F99D2D
Q47494197,Ronald Kiprotich Tonui,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494197-4761FFF9-DF1F-4112-83AD-0FD498ADE01E
Q47490054,Rose Museo Mumo,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,female,Q47490054-8BB6FF58-16F2-4BF1-AAF3-E7C89B069353
Q47490064,Roselinda Soipan Tuya,Q7889105,United Republican Party,,,2013-03-28,2017-08,female,Q47490064-35D0F18D-D421-4E02-A631-25E0A6520DE6
Q16214164,Sabina Wanjiru Chege,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q16214164-D1C6974C-3B1E-4245-AC7A-6D3164DC9F66
Q47494847,Sakwa John Bunyasi,Q7887687,United Democratic Forum,,,2013-03-28,2017-08,,Q47494847-468CDD9A-4654-46A0-89AB-6265B2EF8091
Q7409808,Sammy Mwaita,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q7409808-1244D286-A471-4E4F-B89C-28FB6FDF8DA8
Q47493930,Samuel Arama,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47493930-917A4D51-7154-401A-8A1A-3EA86B1901B2
Q18207112,Samuel Moroto,Q1422517,Kenya African National Union,,,2013-03-28,2017-08,male,Q18207112-6B4B271F-B722-4A78-B2C9-B4C07B4C19F5
Q47494639,Sarah Paulata Korere,Q7889105,United Republican Party,,,2013-03-28,2017-08,female,Q47494639-898646E3-858B-47FE-8A5A-8EF7F833C9DD
Q47494644,Sharif Athman Ali,Q7887687,United Democratic Forum,,,2013-03-28,2017-08,,Q47494644-EB24EE1C-08C0-49AD-8878-45CB225A5AC9
Q17198176,Shukran Hussein Gure,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,female,Q17198176-774F1314-2B01-452D-9F4A-68DFABFB8E44
Q47494792,Silas Kipkoech Tiren,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494792-93A580BA-E75B-4353-91CC-BC1B2B5EE261
Q16842239,Sonia Birdi,Q7889105,United Republican Party,,,2013-03-28,2017-08,female,Q16842239-9A5DB6BE-8A44-4BFA-8EBB-E94E11F74F2A
Q47494770,Stephen Mutinda Mule,Q5251223,Wiper Democratic Movement,,,2013-03-28,2017-08,male,Q47494770-BEE64492-54EA-4F0D-A832-BDC2C7FF6BAD
Q47493967,Suleiman Dori,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47493967-5FC876FA-3DA7-4AFC-A554-743BAAB27D18
Q7791963,Thomas Ludindi Mwadeghu,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q7791963-E42EF509-C5D3-4D4A-A5A1-77AE860078A1
Q23887512,Timothy Wanyonyi Wetangula,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q23887512-CB494B81-0E60-4C02-BA61-89B1E49FB0E0
Q7926175,Victor Munyaka,Q5069325,Chama Cha Uzalendo,,,2013-03-28,2017-08,male,Q7926175-1F6A9C53-033C-4050-A6B4-258C1DFE2E79
Q47494824,Vincent Musyoka Musau,Q5069325,Chama Cha Uzalendo,,,2013-03-28,2017-08,male,Q47494824-02ACB99D-5127-4E65-B4BF-9C04E8A3424B
Q105642336,Wanjiku Muhia,Q7193584,The National Alliance,,,2013-03-28,2017-08,female,Q105642336-513F047D-70DB-4BF0-95A0-D9FDF9937975
Q7972008,Washington Jakoyo Midiwo,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q7972008-6D98C620-7D66-47E5-893A-CEFB710ACBC1
Q447119,Wesley Korir,,,Q5091828,Cherangany Constituency,2013,2017-07-16,male,Q447119-C648640F-352F-4045-B736-36B3E8948CFE
Q8000077,Wilber Otichilo,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q8000077-6FA1E5A0-12DA-4551-9B71-E493F9CF8444
Q47494929,William Kamoti Mwamkale,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,male,Q47494929-68F12E3C-5C74-4AD0-9409-DDCF5D1D1947
Q47494748,William Kipkemoi Kisang,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q47494748-8D94926F-2168-4CDC-8118-DDFFD9C8DC9A
Q8014046,William Kipkorir,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q8014046-088CF4D6-BE63-43AB-A12C-2422A3AF5327
Q8061937,Yusuf Chanzu,Q7887687,United Democratic Forum,,,2013-03-28,2017-08,male,Q8061937-A216A18B-5BD9-4B3B-B70C-67295AADA97F
Q4664957,Yusuf Hassan Abdi,Q7193584,The National Alliance,,,2013-03-28,2017-08,male,Q4664957-C2819937-1518-436B-BB92-7305CD3BC5A0
Q8065041,Zakayo Cheruiyot,Q7889105,United Republican Party,,,2013-03-28,2017-08,male,Q8065041-4823B4B5-0748-4A00-BEAF-5E8868842877
Q8068252,Zebedeo John Opore,Q5473122,Forum for the Restoration of Democracy – People,,,2013-03-28,2017-08,male,Q8068252-3D854C48-65F2-42FC-A9CD-4228951DA5C4
Q47490050,Zuleikha Ju Ma Hassan,Q1640905,Orange Democratic Movement,,,2013-03-28,2017-08,female,Q47490050-0BBF3C3C-BBEC-4F71-AF9B-B559A6F22F3B
